date,open,high,low,close
2025-04-07 08:25:00,3026.20996,3029.59009,3023.26001,3023.61011
2025-04-07 08:30:00,3023.63989,3026.69995,3022.73999,3023.66992
2025-04-07 08:35:00,3023.65991,3027.15991,3021.13989,3027.15991
2025-04-07 08:40:00,3027.22998,3028.80005,3023.97998,3027.52002
2025-04-07 08:45:00,3027.52002,3029.56006,3026.93994,3028.65991
2025-04-07 08:50:00,3028.6499,3034.90991,3028.1499,3034.79004
2025-04-07 08:55:00,3034.76001,3035.43994,3031.08008,3031.23999
2025-04-07 09:00:00,3031.51001,3033.51001,3027.91992,3032.46997
2025-04-07 09:05:00,3032.48999,3032.78003,3026.54004,3029.61011
2025-04-07 09:10:00,3029.63989,3030.09009,3025.73999,3027.83008
2025-04-07 09:15:00,3027.82007,3027.8501,3019.6499,3020.68994
2025-04-07 09:20:00,3020.72998,3024.17993,3019.80005,3022.09009
2025-04-07 09:25:00,3022.1499,3026.80005,3021.93994,3026.65991
2025-04-07 09:30:00,3026.67993,3031.71997,3024.19995,3026.61011
2025-04-07 09:35:00,3026.61011,3030.43994,3026.27002,3028.55005
2025-04-07 09:40:00,3028.55005,3030.6001,3025.45996,3025.84009
2025-04-07 09:45:00,3025.8501,3028.86011,3024.26001,3026.28003
2025-04-07 09:50:00,3026.28003,3026.44995,3022.38989,3023.6499
2025-04-07 09:55:00,3023.67993,3026.36011,3019.73999,3025.26001
2025-04-07 10:00:00,3025.25,3030.86011,3025.17993,3027.13989
2025-04-07 10:05:00,3027.12988,3030.30005,3024.26001,3029.65991
2025-04-07 10:10:00,3029.65991,3029.65991,3025.15991,3026.83008
2025-04-07 10:15:00,3026.86011,3031.02002,3026.42993,3030.46997
2025-04-07 10:20:00,3030.48999,3032.03003,3029.12012,3029.56006
2025-04-07 10:25:00,3029.57007,3033.32007,3028.63989,3032.70996
2025-04-07 10:30:00,3032.71997,3036.33008,3031.88989,3035.92993
2025-04-07 10:35:00,3035.90991,3036.21997,3032.40991,3033.87988
2025-04-07 10:40:00,3033.8501,3036.3999,3032.28003,3032.46997
2025-04-07 10:45:00,3032.42993,3035.3501,3030.17993,3034.1001
2025-04-07 10:50:00,3034.11011,3036.56006,3033.61011,3034.48999
2025-04-07 10:55:00,3034.47998,3035.67993,3031.13989,3031.3999
2025-04-07 11:00:00,3031.3999,3037.01001,3031.12012,3035.34009
2025-04-07 11:05:00,3035.34009,3041.78003,3034.37988,3040.3999
2025-04-07 11:10:00,3040.40991,3042.46997,3036.41992,3040.56006
2025-04-07 11:15:00,3040.44995,3042.23999,3038.94995,3041.62012
2025-04-07 11:20:00,3041.59009,3044.29004,3038.84009,3043.40991
2025-04-07 11:25:00,3043.40991,3043.67993,3039.43994,3040.19995
2025-04-07 11:30:00,3040.20996,3042.27002,3038.8999,3040.93994
2025-04-07 11:35:00,3040.96997,3046.08008,3039.80005,3041.52002
2025-04-07 11:40:00,3041.53003,3045.06006,3039.26001,3039.55005
2025-04-07 11:45:00,3039.51001,3040.3999,3035.51001,3038.78003
2025-04-07 11:50:00,3038.78003,3039.73999,3034.76001,3036.05005
2025-04-07 11:55:00,3036.20996,3036.76001,3030.27002,3031.26001
2025-04-07 12:00:00,3031.34009,3031.69995,3027.01001,3027.62988
2025-04-07 12:05:00,3027.62988,3029.37012,3025.78003,3029.11011
2025-04-07 12:10:00,3029.05005,3029.05005,3025.20996,3025.87012
2025-04-07 12:15:00,3025.8501,3031.48999,3024.80005,3030.09009
2025-04-07 12:20:00,3030.12012,3031.59009,3026.37988,3029.26001
2025-04-07 12:25:00,3029.19995,3031.05005,3025.84009,3026.72998
2025-04-07 12:30:00,3026.71997,3030.27002,3021.53003,3021.72998
2025-04-07 12:35:00,3021.72998,3022.07007,3015.07007,3016.37988
2025-04-07 12:40:00,3016.53003,3020.37012,3014.94995,3020.32007
2025-04-07 12:45:00,3020.34009,3027.96997,3019.6499,3026.21997
2025-04-07 12:50:00,3026.21997,3032.66992,3024.29004,3032.32007
2025-04-07 12:55:00,3032.30005,3032.8999,3028.32007,3031.27002
2025-04-07 13:00:00,3031.26001,3034.11011,3029.46997,3029.67993
2025-04-07 13:05:00,3029.59009,3030.58008,3026.07007,3030.15991
2025-04-07 13:10:00,3030.17993,3030.17993,3024.57007,3027.6499
2025-04-07 13:15:00,3027.65991,3028.19995,3021.54004,3026.55005
2025-04-07 13:20:00,3026.31006,3028.18994,3024.51001,3027.61011
2025-04-07 13:25:00,3027.62012,3030.27002,3024.16992,3024.70996
2025-04-07 13:30:00,3024.55005,3026.67993,3014.8999,3014.93994
2025-04-07 13:35:00,3011.77002,3011.77002,3005.34009,3010.96997
2025-04-07 13:40:00,3011.01001,3013.87012,3002.32007,3007.1001
2025-04-07 13:45:00,3007.01001,3011.02002,3004.13989,3007.15991
2025-04-07 13:50:00,3006.98999,3011.13989,3006.53003,3010.32007
2025-04-07 13:55:00,3010.30005,3019.26001,3009.67993,3015.66992
2025-04-07 14:00:00,3015.44995,3017.12012,3011.03003,3014.27002
2025-04-07 14:05:00,3014.26001,3019.84009,3013.45996,3015.42993
2025-04-07 14:10:00,3015.45996,3031.65991,3014.78003,3027.57007
2025-04-07 14:15:00,3027.38989,3038.11011,3026.72998,3028.28003
2025-04-07 14:20:00,3028.26001,3030.17993,3016.06006,3018.15991
2025-04-07 14:25:00,3018.13989,3018.90991,3005.79004,3009.01001
2025-04-07 14:30:00,3008.55005,3013.95996,3005.42993,3006.25
2025-04-07 14:35:00,3006.11011,3008.09009,2997.40991,2998.29004
2025-04-07 14:40:00,2998.31006,3003.66992,2998.28003,3003.12012
2025-04-07 14:45:00,3003.12012,3007.93994,3001.46997,3002.32007
2025-04-07 14:50:00,3002.22998,3006.28003,2996.6499,2998.95996
2025-04-07 14:55:00,3000.51001,3003.69995,2998.72998,2999.23999
2025-04-07 15:00:00,2998.56006,3004.71997,2997.53003,3000.40991
2025-04-07 15:05:00,3000.38989,3000.46997,2991.69995,2991.81006
2025-04-07 15:10:00,2991.66992,2992.48999,2984.47998,2984.86011
2025-04-07 15:15:00,2984.80005,2998.72998,2984.52002,2995.15991
2025-04-07 15:20:00,2994.94995,2997.6001,2989.82007,2989.94995
2025-04-07 15:25:00,2989.94995,2992.97998,2984.73999,2986.98999
2025-04-07 15:30:00,2987.11011,2988.69995,2981.61011,2981.8999
2025-04-07 15:35:00,2981.83008,2986.16992,2981.23999,2984.6001
2025-04-07 15:40:00,2984.63989,2986.65991,2982.84009,2984.6001
2025-04-07 15:45:00,2984.61011,2985.84009,2981.27002,2982.1001
2025-04-07 15:50:00,2982.11011,2983.75,2979.97998,2981.90991
2025-04-07 15:55:00,2981.88989,2988.1499,2981.69995,2987.61011
2025-04-07 16:00:00,2987.6001,2987.87012,2979.90991,2980.98999
2025-04-07 16:05:00,2980.97998,2982.32007,2979.72998,2980.37012
2025-04-07 16:10:00,2980.3501,2983.07007,2977.18994,2979.98999
2025-04-07 16:15:00,2980.01001,2985.43994,2979.63989,2981.86011
2025-04-07 16:20:00,2981.8501,2982.05005,2975.26001,2978.61011
2025-04-07 16:25:00,2978.65991,2982.56006,2977.51001,2978.05005
2025-04-07 16:30:00,2978.03003,2984.81006,2977.6499,2984.46997
2025-04-07 16:35:00,2984.48999,2984.82007,2978.95996,2979.40991
2025-04-07 16:40:00,2979.3999,2981.55005,2975.18994,2975.38989
2025-04-07 16:45:00,2975.3999,2975.70996,2972.1499,2972.69995
2025-04-07 16:50:00,2972.68994,2974.52002,2971.28003,2972.28003
2025-04-07 16:55:00,2972.28003,2972.88989,2970.06006,2970.6499
2025-04-07 17:00:00,2970.67993,2975.22998,2965.86011,2966.71997
2025-04-07 17:05:00,2966.6499,2970.8501,2961.1001,2962.42993
2025-04-07 17:10:00,2962.43994,2966.90991,2959.69995,2966.07007
2025-04-07 17:15:00,2966.28003,2969.44995,2964.86011,2967.54004
2025-04-07 17:20:00,2967.53003,2969.78003,2965.01001,2969.47998
2025-04-07 17:25:00,2969.51001,2970.73999,2957.06006,2959.09009
2025-04-07 17:30:00,2959.1001,2962.66992,2956.65991,2962.46997
2025-04-07 17:35:00,2962.44995,2967.77002,2961.33008,2965.57007
2025-04-07 17:40:00,2965.56006,2968.97998,2964.3501,2968.31006
2025-04-07 17:45:00,2968.31006,2970.01001,2966.17993,2967.76001
2025-04-07 17:50:00,2967.73999,2972.93994,2967.61011,2972.19995
2025-04-07 17:55:00,2972.21997,2973.78003,2970.1499,2970.1499
2025-04-07 18:00:00,2970.12988,2972.6499,2969.44995,2971.86011
2025-04-07 18:05:00,2971.86011,2973.46997,2969.46997,2970.37988
2025-04-07 18:10:00,2970.37012,2971.84009,2969.46997,2971.03003
2025-04-07 18:15:00,2971.06006,2973.51001,2969.86011,2971.92993
2025-04-07 18:20:00,2971.93994,2974.15991,2970.6499,2972.84009
2025-04-07 18:25:00,2972.86011,2973.0,2969.28003,2969.78003
2025-04-07 18:30:00,2969.87012,2971.94995,2968.70996,2971.94995
2025-04-07 18:35:00,2971.8501,2976.27002,2971.38989,2975.09009
2025-04-07 18:40:00,2975.1499,2976.79004,2971.62012,2971.86011
2025-04-07 18:45:00,2971.8501,2972.51001,2970.19995,2970.3501
2025-04-07 18:50:00,2970.32007,2970.33008,2965.09009,2965.26001
2025-04-07 18:55:00,2965.23999,2966.38989,2964.0,2965.81006
2025-04-07 19:00:00,2965.82007,2972.22998,2965.36011,2971.3999
2025-04-07 19:05:00,2971.40991,2972.88989,2968.63989,2968.6499
2025-04-07 19:10:00,2968.63989,2971.96997,2968.13989,2971.86011
2025-04-07 19:15:00,2971.87988,2972.04004,2969.51001,2971.92993
2025-04-07 19:20:00,2971.92993,2975.23999,2971.92993,2974.93994
2025-04-07 19:25:00,2975.01001,2975.55005,2973.05005,2974.17993
2025-04-07 19:30:00,2974.15991,2978.47998,2973.55005,2977.61011
2025-04-07 19:35:00,2977.6499,2982.1499,2976.11011,2979.80005
2025-04-07 19:40:00,2979.79004,2980.80005,2978.05005,2978.44995
2025-04-07 19:45:00,2978.55005,2978.88989,2976.83008,2977.1001
2025-04-07 19:50:00,2977.09009,2978.51001,2976.06006,2976.07007
2025-04-07 19:55:00,2976.06006,2978.79004,2974.87988,2976.63989
2025-04-07 20:00:00,2976.6499,2976.82007,2970.28003,2975.52002
2025-04-07 20:05:00,2975.54004,2977.8999,2975.53003,2977.44995
2025-04-07 20:10:00,2977.45996,2980.72998,2977.32007,2979.51001
2025-04-07 20:15:00,2979.51001,2983.30005,2979.51001,2982.55005
2025-04-07 20:20:00,2982.62012,2985.98999,2982.6001,2985.33008
2025-04-07 20:25:00,2985.36011,2986.0,2982.87988,2984.03003
2025-04-07 20:30:00,2984.01001,2985.95996,2983.46997,2984.82007
2025-04-07 20:35:00,2984.83008,2986.02002,2984.30005,2984.95996
2025-04-07 20:40:00,2984.96997,2986.19995,2984.79004,2985.27002
2025-04-07 20:45:00,2985.28003,2985.31006,2983.47998,2984.06006
2025-04-07 20:50:00,2984.02002,2984.36011,2982.69995,2983.3501
2025-04-07 20:55:00,2983.3501,2984.04004,2981.92993,2983.42993
2025-04-07 21:00:00,2983.44995,2983.44995,2983.44995,2983.44995
2025-04-07 21:10:00,2981.01001,2981.02002,2980.98999,2981.02002
2025-04-07 21:20:00,2984.38989,2984.3999,2984.37988,2984.38989
2025-04-07 21:25:00,2984.15991,2984.16992,2984.13989,2984.1499
2025-04-07 21:30:00,2984.13989,2984.3999,2984.13989,2984.15991
2025-04-07 21:35:00,2984.16992,2984.16992,2983.32007,2984.1499
2025-04-07 21:40:00,2984.15991,2984.16992,2984.13989,2984.16992
2025-04-07 21:45:00,2984.15991,2992.76001,2984.13989,2992.75
2025-04-07 21:50:00,2992.73999,2992.76001,2975.65991,2975.65991
2025-04-07 21:55:00,2977.77002,2984.08008,2977.75,2977.77002
2025-04-07 22:00:00,2977.78003,2986.94995,2977.78003,2982.16992
2025-04-07 22:05:00,2982.15991,2983.69995,2981.28003,2983.22998
2025-04-07 22:10:00,2983.21997,2984.13989,2981.8501,2984.09009
2025-04-07 22:15:00,2984.1001,2984.86011,2983.86011,2984.48999
2025-04-07 22:20:00,2984.48999,2984.57007,2982.52002,2983.37012
2025-04-07 22:25:00,2983.38989,2985.84009,2983.1499,2985.77002
2025-04-07 22:30:00,2985.78003,2987.8501,2984.67993,2987.81006
2025-04-07 22:35:00,2987.80005,2988.43994,2986.3501,2986.52002
2025-04-07 22:40:00,2986.54004,2986.54004,2983.72998,2983.8501
2025-04-07 22:45:00,2983.8501,2985.79004,2983.57007,2985.79004
2025-04-07 22:50:00,2985.78003,2988.18994,2985.66992,2987.93994
2025-04-07 22:55:00,2987.95996,2988.63989,2986.65991,2986.81006
2025-04-07 23:00:00,2986.84009,2986.84009,2985.36011,2985.88989
2025-04-07 23:05:00,2985.87012,2987.43994,2985.86011,2986.62012
2025-04-07 23:10:00,2986.61011,2987.07007,2985.09009,2985.88989
2025-04-07 23:15:00,2985.88989,2985.90991,2982.78003,2982.78003
2025-04-07 23:20:00,2982.78003,2984.13989,2982.02002,2983.52002
2025-04-07 23:25:00,2983.52002,2984.23999,2981.65991,2981.84009
2025-04-07 23:30:00,2981.83008,2983.33008,2980.86011,2980.98999
2025-04-07 23:35:00,2980.97998,2981.53003,2979.06006,2979.3501
2025-04-07 23:40:00,2979.36011,2980.80005,2978.57007,2980.12988
2025-04-07 23:45:00,2980.1499,2983.02002,2980.13989,2982.36011
2025-04-07 23:50:00,2982.3999,2983.33008,2980.26001,2981.33008
2025-04-07 23:55:00,2981.34009,2982.68994,2981.01001,2981.01001
2025-04-02 00:00:00,3114.88989,3114.8999,3113.65991,3114.12012
2025-04-02 00:05:00,3114.11011,3115.02002,3113.43994,3114.55005
2025-04-02 00:10:00,3114.53003,3114.53003,3113.06006,3113.80005
2025-04-02 00:15:00,3113.80005,3115.23999,3113.37988,3115.15991
2025-04-02 00:20:00,3115.17993,3120.87988,3115.12012,3120.20996
2025-04-02 00:25:00,3120.20996,3121.95996,3119.53003,3121.6499
2025-04-02 00:30:00,3121.65991,3122.23999,3120.40991,3121.61011
2025-04-02 00:35:00,3121.59009,3123.07007,3121.03003,3122.81006
2025-04-02 00:40:00,3122.82007,3122.92993,3120.76001,3120.78003
2025-04-02 00:45:00,3120.77002,3122.84009,3120.47998,3122.77002
2025-04-02 00:50:00,3122.56006,3123.80005,3121.97998,3121.98999
2025-04-02 00:55:00,3121.98999,3123.26001,3121.78003,3123.03003
2025-04-02 01:00:00,3123.03003,3124.32007,3121.47998,3122.83008
2025-04-02 01:05:00,3122.82007,3129.47998,3122.46997,3128.38989
2025-04-02 01:10:00,3128.37988,3132.73999,3128.3501,3132.34009
2025-04-02 01:15:00,3132.32007,3132.87988,3131.15991,3132.73999
2025-04-02 01:20:00,3132.73999,3134.21997,3130.62988,3132.04004
2025-04-02 01:25:00,3132.09009,3133.98999,3132.09009,3133.58008
2025-04-02 01:30:00,3133.57007,3135.43994,3132.33008,3132.46997
2025-04-02 01:35:00,3132.48999,3132.77002,3129.8999,3130.61011
2025-04-02 01:40:00,3130.57007,3131.86011,3129.55005,3130.18994
2025-04-02 01:45:00,3130.19995,3133.75,3129.72998,3132.62988
2025-04-02 01:50:00,3132.62012,3133.63989,3132.19995,3133.13989
2025-04-02 01:55:00,3133.13989,3134.06006,3132.06006,3133.13989
2025-04-02 02:00:00,3133.12012,3134.15991,3133.07007,3134.07007
2025-04-02 02:05:00,3134.05005,3135.75,3132.33008,3132.88989
2025-04-02 02:10:00,3132.91992,3133.18994,3132.23999,3132.82007
2025-04-02 02:15:00,3132.84009,3133.12988,3131.61011,3132.6499
2025-04-02 02:20:00,3132.69995,3133.80005,3130.8501,3131.62012
2025-04-02 02:25:00,3131.62012,3133.38989,3131.53003,3132.40991
2025-04-02 02:30:00,3132.42993,3132.97998,3130.69995,3131.72998
2025-04-02 02:35:00,3131.72998,3132.01001,3131.22998,3131.40991
2025-04-02 02:40:00,3131.42993,3131.8501,3130.17993,3131.68994
2025-04-02 02:45:00,3131.67993,3133.84009,3130.38989,3130.84009
2025-04-02 02:50:00,3130.82007,3131.65991,3130.29004,3131.58008
2025-04-02 02:55:00,3131.59009,3132.28003,3128.65991,3128.69995
2025-04-02 03:00:00,3128.66992,3130.88989,3127.42993,3130.81006
2025-04-02 03:05:00,3130.80005,3132.23999,3129.76001,3131.15991
2025-04-02 03:10:00,3131.18994,3131.66992,3130.32007,3131.6499
2025-04-02 03:15:00,3131.63989,3131.84009,3129.8999,3130.23999
2025-04-02 03:20:00,3130.22998,3130.41992,3128.79004,3130.01001
2025-04-02 03:25:00,3129.98999,3130.09009,3129.03003,3129.34009
2025-04-02 03:30:00,3129.30005,3129.42993,3127.05005,3127.46997
2025-04-02 03:35:00,3127.48999,3128.52002,3126.3501,3127.11011
2025-04-02 03:40:00,3127.12012,3128.41992,3127.11011,3127.98999
2025-04-02 03:45:00,3127.97998,3128.01001,3126.77002,3127.11011
2025-04-02 03:50:00,3127.11011,3127.47998,3125.21997,3125.3999
2025-04-02 03:55:00,3125.38989,3126.3999,3124.65991,3125.57007
2025-04-02 04:00:00,3125.56006,3126.79004,3125.56006,3125.87012
2025-04-02 04:05:00,3125.87988,3126.69995,3125.27002,3125.55005
2025-04-02 04:10:00,3125.54004,3125.72998,3124.94995,3125.68994
2025-04-02 04:15:00,3125.69995,3126.07007,3124.53003,3125.29004
2025-04-02 04:20:00,3125.28003,3125.87988,3125.28003,3125.42993
2025-04-02 04:25:00,3125.42993,3125.42993,3124.23999,3124.27002
2025-04-02 04:30:00,3124.26001,3124.76001,3122.63989,3123.06006
2025-04-02 04:35:00,3123.07007,3123.07007,3119.17993,3119.53003
2025-04-02 04:40:00,3119.54004,3120.32007,3118.30005,3119.57007
2025-04-02 04:45:00,3119.56006,3120.68994,3117.48999,3117.73999
2025-04-02 04:50:00,3117.76001,3118.07007,3115.82007,3117.09009
2025-04-02 04:55:00,3117.07007,3118.01001,3115.63989,3116.21997
2025-04-02 05:00:00,3116.19995,3117.58008,3115.19995,3116.8999
2025-04-02 05:05:00,3116.82007,3116.90991,3114.26001,3114.38989
2025-04-02 05:10:00,3114.38989,3116.84009,3114.38989,3116.6499
2025-04-02 05:15:00,3116.6499,3117.96997,3115.86011,3116.5
2025-04-02 05:20:00,3116.51001,3116.68994,3115.13989,3116.17993
2025-04-02 05:25:00,3116.15991,3116.19995,3112.33008,3112.82007
2025-04-02 05:30:00,3112.84009,3115.96997,3108.43994,3113.13989
2025-04-02 05:35:00,3113.1499,3117.02002,3111.92993,3115.11011
2025-04-02 05:40:00,3115.11011,3117.33008,3114.70996,3116.41992
2025-04-02 05:45:00,3116.42993,3118.29004,3115.53003,3117.91992
2025-04-02 05:50:00,3117.90991,3119.06006,3117.42993,3118.84009
2025-04-02 05:55:00,3118.86011,3119.23999,3115.78003,3118.12012
2025-04-02 06:00:00,3118.11011,3119.11011,3117.42993,3118.0
2025-04-02 06:05:00,3118.01001,3118.58008,3115.63989,3116.19995
2025-04-02 06:10:00,3116.21997,3116.22998,3114.05005,3115.51001
2025-04-02 06:15:00,3115.51001,3118.57007,3115.51001,3118.57007
2025-04-02 06:20:00,3118.58008,3119.76001,3115.55005,3116.13989
2025-04-02 06:25:00,3116.1499,3117.07007,3115.61011,3116.48999
2025-04-02 06:30:00,3116.48999,3116.97998,3114.68994,3116.23999
2025-04-02 06:35:00,3116.12988,3117.37012,3115.78003,3116.97998
2025-04-02 06:40:00,3117.0,3118.87988,3116.86011,3118.47998
2025-04-02 06:45:00,3118.5,3118.94995,3117.15991,3118.02002
2025-04-02 06:50:00,3118.03003,3119.04004,3117.52002,3117.53003
2025-04-02 06:55:00,3117.53003,3118.03003,3116.44995,3116.59009
2025-04-02 07:00:00,3116.73999,3117.28003,3113.81006,3114.26001
2025-04-02 07:05:00,3114.23999,3115.72998,3112.26001,3112.32007
2025-04-02 07:10:00,3112.3501,3115.3999,3112.21997,3113.72998
2025-04-02 07:15:00,3113.70996,3117.46997,3113.52002,3117.25
2025-04-02 07:20:00,3117.23999,3118.38989,3116.86011,3117.81006
2025-04-02 07:25:00,3117.80005,3118.3501,3116.15991,3116.80005
2025-04-02 07:30:00,3116.78003,3117.90991,3115.88989,3116.11011
2025-04-02 07:35:00,3116.11011,3117.46997,3115.87988,3117.32007
2025-04-02 07:40:00,3117.29004,3119.69995,3116.94995,3119.69995
2025-04-02 07:45:00,3119.69995,3122.56006,3119.26001,3122.55005
2025-04-02 07:50:00,3122.52002,3124.86011,3122.44995,3124.20996
2025-04-02 07:55:00,3124.21997,3126.1001,3123.76001,3125.34009
2025-04-02 08:00:00,3125.33008,3125.55005,3123.62012,3125.44995
2025-04-02 08:05:00,3125.44995,3127.46997,3125.28003,3127.13989
2025-04-02 08:10:00,3127.12012,3127.77002,3123.56006,3125.55005
2025-04-02 08:15:00,3125.55005,3126.63989,3124.91992,3125.38989
2025-04-02 08:20:00,3125.37988,3127.63989,3124.98999,3127.62012
2025-04-02 08:25:00,3127.62012,3130.3501,3127.32007,3128.63989
2025-04-02 08:30:00,3128.65991,3132.78003,3128.12988,3132.54004
2025-04-02 08:35:00,3132.56006,3133.78003,3130.97998,3132.42993
2025-04-02 08:40:00,3132.53003,3133.22998,3131.69995,3133.1001
2025-04-02 08:45:00,3133.1001,3133.84009,3132.1001,3132.90991
2025-04-02 08:50:00,3132.88989,3133.84009,3132.34009,3132.46997
2025-04-02 08:55:00,3132.44995,3133.40991,3131.06006,3131.34009
2025-04-02 09:00:00,3131.34009,3131.65991,3129.44995,3130.65991
2025-04-02 09:05:00,3130.65991,3130.97998,3128.01001,3130.27002
2025-04-02 09:10:00,3130.26001,3130.80005,3128.88989,3128.90991
2025-04-02 09:15:00,3128.88989,3129.6001,3128.25,3129.45996
2025-04-02 09:20:00,3129.45996,3130.69995,3127.88989,3129.02002
2025-04-02 09:25:00,3129.04004,3131.17993,3128.29004,3130.81006
2025-04-02 09:30:00,3130.78003,3131.34009,3127.13989,3129.04004
2025-04-02 09:35:00,3129.03003,3129.31006,3128.06006,3128.84009
2025-04-02 09:40:00,3128.82007,3130.09009,3127.96997,3129.12988
2025-04-02 09:45:00,3129.12012,3129.68994,3128.78003,3129.26001
2025-04-02 09:50:00,3129.27002,3130.37012,3129.05005,3129.67993
2025-04-02 09:55:00,3129.67993,3131.30005,3129.67993,3131.13989
2025-04-02 10:00:00,3131.1499,3131.44995,3128.90991,3130.12012
2025-04-02 10:05:00,3130.11011,3130.71997,3129.3999,3130.12988
2025-04-02 10:10:00,3130.12012,3130.25,3129.16992,3130.1499
2025-04-02 10:15:00,3130.15991,3130.30005,3129.47998,3129.47998
2025-04-02 10:20:00,3129.48999,3129.82007,3128.84009,3128.90991
2025-04-02 10:25:00,3128.8999,3128.93994,3125.8501,3127.05005
2025-04-02 10:30:00,3127.02002,3127.77002,3125.42993,3125.48999
2025-04-02 10:35:00,3125.51001,3125.97998,3123.86011,3123.87988
2025-04-02 10:40:00,3123.88989,3124.15991,3116.68994,3117.29004
2025-04-02 10:45:00,3117.28003,3117.46997,3112.56006,3116.32007
2025-04-02 10:50:00,3116.32007,3116.78003,3111.63989,3111.78003
2025-04-02 10:55:00,3111.72998,3114.8999,3110.23999,3114.6001
2025-04-02 11:00:00,3114.61011,3118.01001,3114.48999,3117.73999
2025-04-02 11:05:00,3117.68994,3120.86011,3117.15991,3118.87988
2025-04-02 11:10:00,3118.91992,3120.16992,3118.21997,3119.71997
2025-04-02 11:15:00,3119.71997,3120.56006,3118.81006,3119.52002
2025-04-02 11:20:00,3119.53003,3120.90991,3117.71997,3120.8999
2025-04-02 11:25:00,3120.95996,3123.86011,3120.95996,3122.8999
2025-04-02 11:30:00,3122.88989,3123.17993,3121.59009,3122.92993
2025-04-02 11:35:00,3122.91992,3123.45996,3119.88989,3119.88989
2025-04-02 11:40:00,3119.8999,3123.46997,3119.01001,3121.6499
2025-04-02 11:45:00,3121.65991,3122.79004,3121.32007,3122.51001
2025-04-02 11:50:00,3122.51001,3123.07007,3121.71997,3122.8999
2025-04-02 11:55:00,3122.88989,3122.88989,3119.81006,3121.37988
2025-04-02 12:00:00,3121.36011,3122.09009,3119.17993,3119.42993
2025-04-02 12:05:00,3119.42993,3120.42993,3117.92993,3120.05005
2025-04-02 12:10:00,3120.01001,3120.23999,3119.13989,3119.76001
2025-04-02 12:15:00,3119.75,3119.86011,3117.19995,3118.98999
2025-04-02 12:20:00,3118.97998,3122.07007,3118.97998,3121.82007
2025-04-02 12:25:00,3121.82007,3126.1499,3120.6001,3126.05005
2025-04-02 12:30:00,3126.07007,3127.3501,3124.77002,3124.82007
2025-04-02 12:35:00,3124.82007,3124.90991,3122.63989,3123.69995
2025-04-02 12:40:00,3123.78003,3124.8999,3122.3999,3124.42993
2025-04-02 12:45:00,3124.42993,3124.80005,3123.38989,3123.8999
2025-04-02 12:50:00,3123.90991,3124.87988,3123.62012,3124.13989
2025-04-02 12:55:00,3124.23999,3124.77002,3122.3999,3122.46997
2025-04-02 13:00:00,3122.42993,3124.01001,3120.8999,3122.76001
2025-04-02 13:05:00,3122.75,3127.07007,3122.47998,3126.66992
2025-04-02 13:10:00,3126.67993,3126.82007,3123.63989,3123.94995
2025-04-02 13:15:00,3123.95996,3126.86011,3122.81006,3125.06006
2025-04-02 13:20:00,3125.08008,3127.12012,3124.6499,3125.46997
2025-04-02 13:25:00,3125.45996,3126.67993,3124.07007,3125.84009
2025-04-02 13:30:00,3125.8501,3131.42993,3124.91992,3130.56006
2025-04-02 13:35:00,3130.56006,3132.20996,3127.77002,3128.80005
2025-04-02 13:40:00,3128.80005,3131.29004,3127.32007,3127.46997
2025-04-02 13:45:00,3127.45996,3127.58008,3118.53003,3119.67993
2025-04-02 13:50:00,3119.69995,3120.07007,3116.67993,3117.82007
2025-04-02 13:55:00,3117.82007,3124.48999,3117.82007,3122.5
2025-04-02 14:00:00,3122.37012,3123.37988,3119.46997,3120.82007
2025-04-02 14:05:00,3120.87988,3122.91992,3119.43994,3122.19995
2025-04-02 14:10:00,3122.19995,3124.76001,3122.02002,3124.18994
2025-04-02 14:15:00,3124.17993,3125.8999,3123.76001,3124.38989
2025-04-02 14:20:00,3124.38989,3127.22998,3123.94995,3126.54004
2025-04-02 14:25:00,3126.57007,3128.51001,3126.25,3126.68994
2025-04-02 14:30:00,3126.87988,3127.52002,3124.20996,3125.38989
2025-04-02 14:35:00,3125.38989,3125.96997,3124.13989,3125.31006
2025-04-02 14:40:00,3125.28003,3126.79004,3124.31006,3125.86011
2025-04-02 14:45:00,3125.86011,3129.42993,3125.80005,3129.12012
2025-04-02 14:50:00,3129.13989,3129.5,3126.62012,3126.63989
2025-04-02 14:55:00,3126.63989,3127.46997,3124.6499,3124.88989
2025-04-02 15:00:00,3124.88989,3128.19995,3123.98999,3127.47998
2025-04-02 15:05:00,3127.46997,3127.46997,3124.37988,3124.86011
2025-04-02 15:10:00,3124.87988,3126.11011,3124.76001,3125.82007
2025-04-02 15:15:00,3125.82007,3128.19995,3124.75,3127.51001
2025-04-02 15:20:00,3127.5,3127.93994,3121.02002,3124.32007
2025-04-02 15:25:00,3124.30005,3125.75,3123.07007,3124.77002
2025-04-02 15:30:00,3124.80005,3127.66992,3124.29004,3127.23999
2025-04-02 15:35:00,3127.22998,3128.15991,3126.07007,3127.01001
2025-04-02 15:40:00,3127.02002,3127.67993,3124.57007,3127.45996
2025-04-02 15:45:00,3127.44995,3127.8999,3125.88989,3127.16992
2025-04-02 15:50:00,3127.17993,3127.87012,3126.43994,3126.83008
2025-04-02 15:55:00,3126.83008,3126.84009,3125.18994,3125.8999
2025-04-02 16:00:00,3125.93994,3128.42993,3125.93994,3128.1499
